ax,ay,az,gx,gy,gz,name,n
-9235,2325,69,16668,3965,9865,circle,7
-6411,3020,-105,12250,5217,13213,circle,7
-3295,3760,-764,8639,5839,15368,circle,7
-1105,4396,-1436,4924,6083,16224,circle,7
-635,4471,-949,816,5406,16440,circle,7
-1647,4488,2449,-2719,3699,16699,circle,7
-330,4636,3140,-4254,2379,17917,circle,7
4316,4831,287,-6034,3584,19531,circle,7
8265,4525,-394,-10422,4122,19546,circle,7
10073,3533,592,-15752,4056,17810,circle,7
9365,1574,-1468,-21036,5055,15394,circle,7
8551,-1358,-3717,-27866,7097,13706,circle,7
10787,-5297,-2868,-32504,8738,13105,circle,7
15255,-9041,5465,-32764,9067,11509,circle,7
19124,-10836,19142,-32764,9008,7172,circle,7
19055,-10208,32006,-32764,14677,157,circle,7
10345,-8815,32764,-32569,20963,-8752,circle,7
3011,-7342,32764,-26527,13647,-14429,circle,7
2522,-6957,32764,-15044,7935,-15008,circle,7
5224,-6092,32764,-5353,4026,-15221,circle,7
8152,-6957,32764,806,597,-17988,circle,7
3110,-9913,32764,6177,2013,-23474,circle,7
-6555,-12111,32764,11884,3255,-28281,circle,7
-12436,-13004,32764,18049,4618,-28379,circle,7
-13473,-12374,32224,24013,7378,-24630,circle,7
-13847,-11429,30806,27671,10770,-20122,circle,7
-15059,-11122,31512,30970,11425,-15314,circle,7
-12805,-10334,24440,32748,8340,-9986,circle,7
-11065,-8652,18323,32764,4937,-5815,circle,7
-9107,-6686,13599,32764,2015,-2702,circle,7
-8332,-5167,9941,32764,1907,-349,circle,7
-7311,-3456,5471,32764,1438,1838,circle,7
-5017,-1315,-717,32764,3087,3693,circle,7
-3802,919,-4714,31760,5000,4631,circle,7
-4445,2658,-6556,26355,5272,5368,circle,7
-4747,3714,-7435,19904,3767,6586,circle,7
-4084,4447,-7284,14183,2324,8138,circle,7
-1667,5128,-7259,9592,2241,9711,circle,7
970,5572,-7889,5301,1757,10233,circle,7
1799,5825,-10230,304,2630,9538,circle,7
756,5345,-8616,-6408,3066,8437,circle,7
-892,4529,-7231,-12346,2810,8337,circle,7
710,3903,-8037,-17906,1746,9781,circle,7
5253,2108,-8752,-24686,2804,11346,circle,7
7968,-632,-5365,-31402,4302,10575,circle,7
6836,-3709,1116,-32764,5181,7513,circle,7
2262,-6294,8727,-32764,6387,4180,circle,7
-1851,-7977,14521,-32764,3092,3245,circle,7
-857,-8900,18716,-32764,-797,5528,circle,7
4520,-9425,25530,-32764,-2410,7750,circle,7
5360,-9193,32546,-32764,-1805,6212,circle,7
876,-8340,32764,-30472,-290,3340,circle,7
-1613,-6926,28457,-22314,-1634,3203,circle,7
1307,-6339,28467,-20155,-4136,5122,circle,7
7149,-5586,32764,-19423,-1159,5440,circle,7
4746,-4568,32643,-10319,3018,1884,circle,7
-498,-4224,28567,-3720,2336,-1036,circle,7
-189,-4173,31791,-2851,1316,-755,circle,7
15,-4171,31952,183,668,-747,circle,7
-383,-4195,26582,4329,880,-1157,circle,7
-496,-4452,22291,5999,2283,-1347,circle,7
-1297,-4485,22623,6121,2866,-1458,circle,7
-1367,-4637,23628,7341,1899,-1307,circle,7
-1959,-4419,20240,10185,518,-1113,circle,7
-532,-3321,14272,12127,-1269,-462,circle,7
1268,-2543,9939,11442,-977,-309,circle,7
