ax,ay,az,gx,gy,gz,name,n
-19849,-11178,16987,-7709,-9426,30811,L,0
-4732,-10949,16233,-6598,-11867,32764,L,0
16001,-7680,17784,-5963,-13243,32764,L,0
18871,-3006,22140,-5074,-10077,30448,L,0
9298,-767,20481,-1894,-7825,22435,L,0
12813,785,17991,36,-8032,18892,L,0
17823,2037,17652,370,-4770,14752,L,0
12276,2263,15513,738,-337,7957,L,0
5498,1690,14183,325,625,3654,L,0
1093,-381,16369,259,-167,-174,L,1
-127,69,15683,212,-546,-51,L,1
-874,490,16275,-155,-400,-55,L,1
682,371,16241,-278,-23,-249,L,1
32,97,16883,-475,543,-486,L,1
-1209,353,17255,-576,641,-627,L,1
-1455,595,18575,-775,482,-426,L,1
-1249,719,21776,-859,455,-106,L,1
-9,549,26851,-21,207,72,L,1
487,-377,32471,2535,-1309,-324,L,1
-2962,-1866,32764,8811,-5721,-1127,L,1
-955,-3540,32764,19480,-12822,-872,L,1
4292,-5221,32764,30055,-13557,-1329,L,1
7378,-5526,32764,32763,-10180,-3380,L,1
7223,-5225,29121,32764,-3090,-6185,L,1
1885,-4521,20134,32764,1569,-8615,L,1
-1787,-3210,14845,32764,896,-8234,L,1
-2012,-3198,9907,32764,-48,-6335,L,1
-3170,-2009,-1076,32764,700,-4172,L,1
-2811,-654,-11988,32764,-797,-1548,L,1
-3464,1358,-21942,30846,-2957,436,L,1
-1385,4350,-21550,20846,-6761,2427,L,1
3426,5652,-16441,10529,-6627,3531,L,1
4533,6088,-15986,3403,-2503,1930,L,1
1743,5796,-14911,-3885,2121,-654,L,1
-1147,5283,-11927,-10974,4902,-1721,L,1
-2282,4739,-8649,-16192,4673,-1066,L,1
-1813,4282,-7216,-19762,3277,124,L,1
-1811,3520,-5144,-23345,1994,1004,L,1
-2080,2642,-1411,-26815,-288,1951,L,1
-2784,1432,1537,-29411,-1722,3172,L,1
-2369,393,3992,-31696,-2278,4977,L,1
-717,-1382,6437,-32753,-2112,6709,L,1
306,-3150,9041,-32764,-885,7560,L,1
1821,-4892,15573,-32764,-244,7945,L,1
2500,-5476,28243,-32764,3614,7683,L,1
1984,-3631,32764,-32584,6395,6715,L,1
2459,-2333,32764,-26973,5368,6149,L,1
3288,-1572,32764,-17104,3139,5882,L,1
7909,-1057,32764,-10663,178,5645,L,1
9785,-517,31542,-6583,-139,3570,L,1
9929,-132,31292,-3981,1460,640,L,1
12789,696,31476,-1319,3773,-2121,L,1
13493,742,26396,2323,6491,-6178,L,1
14766,1555,18700,4934,4036,-10602,L,1
24587,1991,18942,4413,717,-15100,L,1
22564,-2026,16924,4869,6616,-24331,L,1
11559,-4248,15125,6208,5977,-32095,L,1
9950,-7754,14731,6050,-452,-32764,L,1
-5746,-11154,10612,6327,5661,-32764,L,1
-18696,-7378,8423,4665,6384,-32725,L,1
-13658,-5577,10823,827,5496,-29211,L,1
-13925,-6214,12929,-919,9615,-22696,L,1
-19933,-5629,15278,-880,8264,-18191,L,1
-18235,-4170,14641,-274,4107,-11418,L,1
-10101,-3193,14561,-183,202,-5208,L,1
-9913,-3152,15098,-190,-20,-3253,L,1
-15448,-3965,15038,67,-170,-2030,L,1
-19821,-4640,13248,110,-1443,2240,L,1
-18605,-5219,12536,-1189,-2454,9291,L,1
-17595,-6332,14900,-2820,-3938,16092,L,1
-20668,-7927,16701,-2609,-7415,22660,L,1
-18340,-10241,14498,-1186,-9180,30233,L,1
-7499,-10684,12026,-1395,-12798,32754,L,1
8962,-8806,16616,-3041,-13769,32764,L,1
25261,-2876,17697,-1986,-11887,32247,L,1
25301,1160,15545,-358,-6741,23805,L,1
12518,2051,16474,-553,-2284,12626,L,1
8049,1977,17066,-597,-764,8730,L,1
-163,55,32764,5307,-1724,-587,L,2
-834,-1835,32764,13805,-7890,-1422,L,2
2257,-4651,32764,27487,-14058,-2601,L,2
4721,-9489,32764,32728,-10887,-4592,L,2
4409,-7759,29682,32764,-7576,-6907,L,2
2510,-5792,19851,32764,-6987,-9122,L,2
-1133,-4650,10989,32764,-3795,-9867,L,2
-4462,-2400,1754,32764,-7,-8516,L,2
-4254,-45,-5499,32764,2040,-4884,L,2
-696,1923,-9938,32449,254,-1434,L,2
1843,3596,-12392,28111,-1720,-175,L,2
1224,4197,-14653,21362,-1745,-741,L,2
-1487,5036,-17718,14501,-2598,-1202,L,2
-1500,5480,-17928,6216,-2869,-121,L,2
-8,5773,-15095,-2119,-2574,1013,L,2
1234,6083,-11339,-8708,-580,919,L,2
-25,5760,-9544,-13506,3045,-82,L,2
-2551,5224,-6674,-17805,3352,-707,L,2
-3633,4401,-5694,-21153,2939,80,L,2
-4065,2913,-8049,-25135,3510,1569,L,2
-1171,769,-7653,-31117,5179,3205,L,2
978,-2102,-1599,-32764,7746,3226,L,2
-377,-4779,7656,-32764,8771,1603,L,2
-4268,-5987,18698,-32764,7099,152,L,2
-7947,-5766,26431,-32764,1132,700,L,2
-8777,-4486,28909,-32764,-5021,4415,L,2
-2823,-3462,31416,-31695,-8588,9697,L,2
6458,-2047,32764,-26824,-6312,11954,L,2
8304,-1269,32764,-19262,-249,9214,L,2
6633,-1302,32420,-11764,103,5787,L,2
7122,-963,31380,-7627,-1727,3771,L,2
6636,-519,31257,-5021,-410,1975,L,2
5336,-17,26628,-2222,2389,469,L,2
6383,783,23273,-665,3209,-283,L,2
10751,1588,22935,173,2796,-1548,L,2
16544,2458,22211,1651,3118,-5003,L,2
24582,2329,19785,3427,3764,-11153,L,2
25796,-184,16248,4092,4912,-20982,L,2
15163,-4517,14790,4303,8315,-30620,L,2
3823,-7701,12305,4826,5485,-32764,L,2
-6695,-7183,11248,3955,5692,-32764,L,2
-8939,-6919,11223,2834,6958,-32668,L,2
-13382,-7446,10260,1734,10861,-30549,L,2
-19777,-6310,11391,-14,9293,-25574,L,2
-21348,-5610,15369,-1212,6440,-17851,L,2
-16345,-5013,15263,-408,2532,-9511,L,2
-10756,-4551,14823,-51,878,-4281,L,2
-10902,-4548,15877,-183,726,-2518,L,2
-13451,-4474,15165,363,-1228,-1089,L,2
-15179,-4691,14645,233,-2110,1879,L,2
-16795,-4937,14915,-648,-2522,6312,L,2
-16651,-5523,15860,-1424,-3592,12144,L,2
-20561,-7362,16830,-1268,-4565,18313,L,2
-25497,-10275,16866,-283,-4770,26620,L,2
-14137,-11164,13031,497,-9425,32456,L,2
14571,-8069,12099,-1210,-12949,32764,L,2
32621,-2448,16475,-2750,-12423,31491,L,2
16897,1930,17988,-1673,-3283,18244,L,2
3054,1607,18171,-634,474,9775,L,2
8548,1717,16319,329,-1255,9920,L,2
-387,476,16459,399,-1190,-52,L,3
427,284,15934,196,-1231,84,L,3
1974,-523,16207,-89,-705,56,L,3
742,969,16474,-171,-433,-22,L,3
1579,-172,16663,-231,-549,10,L,3
669,947,16232,-180,-174,-124,L,3
540,846,16187,-350,261,-429,L,3
-2339,1041,17373,-658,84,-666,L,3
149,847,19141,-815,-571,-159,L,3
1186,629,22701,-758,-213,-152,L,3
2630,330,27751,359,-410,-844,L,3
1807,-20,31644,3278,-865,-2330,L,3
2972,-763,32764,7400,-959,-3414,L,3
2335,-1202,32764,12579,-4285,-4885,L,3
-26,-2216,32764,20823,-7208,-6047,L,3
-1306,-6063,32764,30520,-6618,-6175,L,3
-1972,-7470,32764,32764,-6600,-5933,L,3
2771,-8132,22986,32764,-11321,-5404,L,3
3967,-5499,1015,32764,-3691,-6081,L,3
2972,-1606,-10276,32764,1013,-6969,L,3
-713,2959,-9107,32233,432,-7496,L,3
-1674,4151,-5242,26837,1186,-6362,L,3
-1669,4838,-5179,21502,3337,-4414,L,3
-1917,5340,-7871,17600,2975,-2859,L,3
-3420,5606,-11365,12689,861,-1642,L,3
-4054,6145,-10394,6358,-1128,117,L,3
-2543,6770,-7509,1139,-2304,2198,L,3
348,7095,-6818,-2225,-2382,3422,L,3
1409,6913,-9413,-5790,-361,2842,L,3
-108,5935,-11011,-11991,2633,1376,L,3
-2193,4328,-9567,-20124,4790,893,L,3
-3178,1810,-8363,-28217,5717,1999,L,3
-3712,-1326,-4651,-32566,3805,3765,L,3
-4157,-4323,1267,-32764,-1081,5848,L,3
-3500,-6533,10901,-32764,-5644,8645,L,3
-835,-7584,21730,-32764,-7623,11760,L,3
3677,-6669,30716,-32764,-7402,14485,L,3
8014,-4754,32764,-32727,-5760,14769,L,3
11078,-2667,32764,-29262,-1704,11943,L,3
9991,-2118,32764,-19259,7044,8028,L,3
6409,-2090,29704,-11071,11211,4915,L,3
5261,-1871,26617,-8280,7747,3635,L,3
8800,-1066,30638,-7111,3230,3278,L,3
12143,-67,30909,-3238,2052,983,L,3
13039,107,25454,1455,3432,-3171,L,3
13728,944,19358,4359,3299,-7319,L,3
16437,1223,13853,4630,1077,-11394,L,3
17057,937,13571,2325,1898,-17178,L,3
15336,-1320,16543,338,4337,-23973,L,3
9219,-4567,15194,1016,8208,-30206,L,3
-2599,-6729,12642,2842,11123,-32709,L,3
-10893,-5545,11873,3204,7045,-32285,L,3
-11847,-6239,13091,1627,5311,-27538,L,3
-15439,-6636,13391,285,7117,-21822,L,3
-18370,-4945,12699,-793,6509,-16151,L,3
-15132,-4451,15455,-2645,4182,-9145,L,3
-11553,-4386,18393,-3111,2149,-4082,L,3
-11825,-4536,19243,-1664,-26,-1652,L,3
-13083,-4462,17292,162,-1658,895,L,3
-12039,-4525,15879,564,-3301,4732,L,3
-12444,-4847,15856,-23,-3672,8666,L,3
-18239,-6268,18156,-407,-2654,13631,L,3
-23496,-8886,19651,827,-2617,22352,L,3
-16736,-10644,16651,3213,-6113,31284,L,3
2382,-8687,12241,3814,-12186,32764,L,3
27333,-4382,10215,2237,-14583,32576,L,3
31070,1446,12390,119,-10475,23832,L,3
11650,2257,18741,-1276,-863,7573,L,3
1857,1515,17806,369,-448,3171,L,3
3779,1137,14412,1510,-2020,4535,L,3
6003,-2288,32764,10471,-2251,-909,L,4
3570,-4461,32764,19643,-8131,-4040,L,4
2052,-8297,32764,30475,-11683,-6365,L,4
2846,-10913,32347,32764,-11788,-7918,L,4
3078,-12802,21406,32764,-6998,-9172,L,4
1616,-9911,2056,32764,-3066,-10116,L,4
-548,-5337,-8557,32764,-804,-9933,L,4
-2386,-1447,-9168,32764,-1358,-8867,L,4
-2287,533,-8480,32555,-888,-6873,L,4
-1312,1961,-11305,29598,550,-4875,L,4
-723,3175,-15497,23986,699,-3677,L,4
-2032,3995,-17634,16371,65,-3246,L,4
-4431,4798,-16957,7802,-929,-2384,L,4
-4123,5406,-15314,-204,-536,-177,L,4
-1991,5414,-13445,-7710,1313,1889,L,4
-1676,4924,-10979,-14889,2010,2494,L,4
-2254,3889,-7347,-21003,1791,2889,L,4
-2871,2521,-5983,-25780,734,3944,L,4
-2926,290,-5325,-30756,90,5738,L,4
-1303,-2421,-4375,-32748,189,7773,L,4
-562,-5949,1529,-32764,3778,8949,L,4
-807,-8927,13170,-32764,2074,9279,L,4
-541,-9966,25477,-32764,-3576,10507,L,4
2366,-8536,32712,-32764,-8838,12795,L,4
8304,-5338,32764,-32729,-9015,14318,L,4
12693,-2761,32764,-27957,-238,12319,L,4
14486,-1647,32764,-13931,9515,7862,L,4
13575,-1623,30880,-3844,10351,3012,L,4
10750,-388,26796,-699,5145,-1294,L,4
11667,660,26761,-170,543,-3843,L,4
13699,1196,22879,1288,2877,-6408,L,4
13880,1912,17859,2407,5407,-10111,L,4
15409,1864,15854,2013,7135,-13983,L,4
16358,-30,16092,1945,7961,-18976,L,4
11375,-2289,15358,3147,5167,-25797,L,4
3769,-4877,13644,4201,2604,-31095,L,4
-5885,-5509,7970,3946,2346,-32478,L,4
-7761,-4821,6810,-101,5009,-28856,L,4
-8586,-6225,13709,-4499,9519,-24277,L,4
-15602,-6237,18441,-4707,8551,-22001,L,4
-19456,-5169,16916,-2245,5607,-16927,L,4
-15950,-4154,14726,-1189,3635,-9290,L,4
-10197,-4174,15640,-1624,114,-3742,L,4
-10401,-4331,17255,-1619,-2013,-1955,L,4
-13969,-4880,17304,-862,-2550,-351,L,4
-14636,-5225,14877,-558,-2621,3686,L,4
-14398,-5718,16125,-2381,-1699,9060,L,4
-16876,-7139,19253,-3202,-1444,14602,L,4
-20433,-9234,19252,-1541,-2958,21391,L,4
-15062,-9722,19085,186,-9482,30041,L,4
5920,-7962,17509,2086,-14584,32762,L,4
26589,-3638,13597,3664,-12759,32318,L,4
28703,953,11940,2885,-9818,22673,L,4
9744,1664,14955,1185,-3487,8497,L,4
2774,1343,15079,779,-1918,5374,L,4
6955,1187,15810,452,-1377,6532,L,4
180,59,16508,467,-1418,-11,L,5
1696,404,16209,386,-1290,-86,L,5
-1134,1470,17070,6,-362,-707,L,5
45,-653,17262,124,-178,-789,L,5
-1473,913,16800,390,-652,-455,L,5
-68,163,16015,415,-649,-315,L,5
1234,-76,16538,82,-389,-124,L,5
1049,-59,16443,11,74,-174,L,5
-887,276,16465,-21,150,-505,L,5
748,8,16494,-41,-466,-286,L,5
-521,60,16942,-95,-334,-513,L,5
-544,119,16432,20,-699,-234,L,5
444,177,16454,-53,-1368,73,L,5
798,76,16679,-305,-812,-100,L,5
-13,143,17126,-523,593,-455,L,5
39,263,16977,-513,1234,-589,L,5
1091,372,18016,-714,2603,-970,L,5
-1235,349,20604,-607,4140,-2004,L,5
-3423,239,22242,577,3551,-2085,L,5
-3189,-269,24017,2005,-171,-1019,L,5
-884,-837,30541,3056,-4953,14,L,5
532,-1515,32764,6117,-13406,-534,L,5
3217,-4091,32764,15529,-18389,-1623,L,5
9225,-6984,32764,29105,-15399,-2427,L,5
10111,-7873,32260,32762,-4903,-4744,L,5
6672,-6329,23933,32764,633,-8456,L,5
5711,-4576,13419,32764,3680,-10464,L,5
2907,-3191,7273,32764,9557,-10767,L,5
-970,-1711,1895,32764,7589,-10336,L,5
-3952,282,-4217,32764,4567,-8337,L,5
-4277,2030,-10377,32292,312,-5188,L,5
-3172,3463,-16152,26738,-2727,-2243,L,5
-771,4889,-17615,17606,-3698,-261,L,5
966,6190,-15659,8978,63,488,L,5
1149,6290,-13606,1872,1158,-71,L,5
-733,6229,-12066,-4136,61,-950,L,5
-2514,6335,-7946,-9569,-2099,-751,L,5
-2054,6260,-4455,-13031,-3926,453,L,5
-1302,5903,-3243,-14778,-2238,1341,L,5
-1537,4953,-5372,-16671,-1658,1517,L,5
-2211,3860,-7503,-21461,-2010,2182,L,5
-2193,2217,-1626,-29043,-2715,3728,L,5
-1861,521,5731,-32642,-2986,5412,L,5
-1398,-1100,8265,-32764,-2709,6787,L,5
-2884,-3809,9284,-32764,-2544,8061,L,5
-4075,-6815,12422,-32764,-6868,10500,L,5
2017,-7340,19800,-32764,-12801,15343,L,5
15578,-6639,31591,-32764,-6923,18586,L,5
17868,-4657,32764,-31734,12284,12106,L,5
3136,-3018,32764,-18705,18831,1531,L,5
-1606,-2923,28187,-7562,7278,-727,L,5
1308,-2809,28047,-6149,1670,2058,L,5
3981,-2114,30844,-4703,-652,2856,L,5
2930,-1156,29658,-1696,840,1724,L,5
6557,-277,24754,1338,1990,1575,L,5
8714,432,18667,3195,2822,84,L,5
11595,1571,15482,3191,1944,-2303,L,5
15977,1429,17015,2106,1809,-5670,L,5
16069,448,16372,2178,4559,-11227,L,5
13903,-1102,14810,2533,7255,-17146,L,5
11595,-1577,15895,2235,7406,-22321,L,5
10426,-3472,16479,2772,6261,-26452,L,5
1480,-7208,14160,4918,7517,-30865,L,5
-11403,-6209,11700,5937,7676,-32211,L,5
-13337,-5164,11609,4859,3866,-27541,L,5
-12982,-4953,8807,2350,4053,-21560,L,5
-13016,-3314,12610,-1882,6625,-17005,L,5
-10820,-3145,16735,-3335,3777,-12928,L,5
-11385,-3027,17008,-2079,2986,-9982,L,5
-11019,-3084,17910,-1041,216,-7323,L,5
-11798,-3922,18089,96,71,-4925,L,5
-13888,-4316,16686,1258,-1476,-2464,L,5
-14143,-4436,15301,1285,-3205,1301,L,5
-11837,-4307,14843,292,-4265,5773,L,5
-11243,-4913,14319,-910,-3668,9414,L,5
-17983,-6335,16642,-2124,-3126,12963,L,5
-27033,-9448,17908,-1493,-3819,20756,L,5
-20318,-11470,14487,-453,-8228,30937,L,5
4028,-10558,15950,-1110,-15493,32764,L,5
28057,-6191,16803,489,-16718,32720,L,5
31239,83,14583,2423,-12897,26051,L,5
16304,1828,13921,1963,-2270,10408,L,5
8020,1538,15633,978,854,4069,L,5
3446,970,16820,1134,1157,2429,L,5
1912,-724,16778,-254,-96,-8,L,6
251,-147,16637,-262,-66,-1,L,6
-1155,163,17308,-295,-81,-53,L,6
-305,109,16689,40,-349,4,L,6
1237,-75,16593,4,-177,225,L,6
743,134,16291,-116,590,-132,L,6
-22,69,16599,-320,926,-465,L,6
66,100,18122,-460,562,-421,L,6
-958,90,18334,-100,568,-504,L,6
-734,173,19359,48,507,-184,L,6
-60,126,21736,225,457,-57,L,6
687,-314,25700,936,968,-393,L,6
-1457,-781,32426,2622,-218,-1309,L,6
-4894,-2655,32764,7822,-8230,-2172,L,6
-392,-4843,32764,18424,-14846,-1084,L,6
4209,-5654,32764,29637,-11799,-600,L,6
3626,-6996,32764,32755,-6813,-1481,L,6
4603,-9790,31577,32764,-5679,-2559,L,6
5718,-8867,18467,32764,-1941,-4031,L,6
4782,-5958,5097,32764,703,-5565,L,6
2465,-3445,-3317,32764,579,-6854,L,6
-169,-710,-8978,32764,-1348,-7431,L,6
-438,1748,-11839,32739,-3682,-6932,L,6
-755,2635,-14526,30193,-1927,-5874,L,6
-2848,2884,-17144,23061,-3099,-4842,L,6
-4604,4130,-18813,14908,-7324,-3423,L,6
-3636,5231,-18297,5905,-6147,-754,L,6
-1091,5513,-14844,-2988,-240,1459,L,6
-222,5551,-10559,-10121,3366,1652,L,6
-939,5219,-6323,-14716,1056,923,L,6
-2183,5021,-5275,-16713,-988,970,L,6
-3709,4182,-5580,-18803,-1887,2142,L,6
-4564,2786,-7233,-22602,-2836,4685,L,6
-3282,389,-9929,-29236,-2734,8106,L,6
-1311,-3152,-6458,-32709,1523,11268,L,6
-568,-7674,2376,-32764,4911,12913,L,6
-1181,-12711,10822,-32764,6511,13387,L,6
811,-14459,21476,-32764,2395,14263,L,6
7465,-12224,32419,-32764,-716,15884,L,6
12956,-6242,32764,-32764,4710,14091,L,6
15609,-6502,32764,-27477,4147,8084,L,6
3507,-5163,32764,-3718,12427,-175,L,6
-3329,-2709,21338,11536,6018,-1833,L,6
-1273,-860,8418,9883,-3917,2618,L,6
4535,-618,14157,-1416,-3888,6187,L,6
8621,-456,27547,-8481,129,6015,L,6
10398,322,32504,-5247,3957,3202,L,6
13731,1552,26838,2765,5513,163,L,6
22141,2793,18594,8074,3730,-3270,L,6
31859,1923,13837,8650,2686,-10666,L,6
32725,-1472,13047,6040,4213,-24497,L,6
25141,-9078,13907,4070,12549,-32481,L,6
7739,-14568,12609,5361,15382,-32764,L,6
-3806,-15927,11029,6757,7157,-32764,L,6
-13560,-15859,10482,6703,5163,-32764,L,6
-24620,-13366,10207,6032,7529,-32764,L,6
-31801,-10125,11612,4144,6889,-32090,L,6
-31476,-7294,12974,1925,4974,-22513,L,6
-20221,-5488,13570,296,1800,-7947,L,6
-7620,-5012,14607,-894,-907,-115,L,6
-8621,-4990,15823,-1270,-809,105,L,6
-16349,-4944,16729,-894,-686,470,L,6
-19874,-5421,14750,-279,-966,5259,L,6
-21903,-6374,11393,-1097,-1299,12932,L,6
-25476,-9582,11943,-3873,-1238,22267,L,6
-32276,-15103,14809,-5876,-329,31049,L,6
-24459,-18967,15062,-6232,-2638,32764,L,6
4343,-17108,16944,-7047,-8663,32764,L,6
31525,-10035,21711,-6476,-11811,32764,L,6
32724,-95,21125,-2310,-7188,29727,L,6
18685,2800,16364,762,-2483,10197,L,6
-5445,2585,13492,729,-570,1126,L,6
493,2229,14213,-1063,-441,6503,L,6
11093,2303,17297,-2270,3,8437,L,6
9175,2170,17701,-1757,692,4037,L,6
2488,1699,17483,-953,466,166,L,6
1057,1289,17308,-320,-601,-347,L,6
-130,1218,16988,49,-158,260,L,7
-243,1661,16813,370,-488,93,L,7
-1574,2373,14601,738,-765,-214,L,7
-1566,1293,14263,-1,-1012,-139,L,7
-685,1633,15673,-1040,1136,-266,L,7
-2099,488,16920,-1731,3903,-497,L,7
-2544,689,18210,-1556,2834,218,L,7
1440,784,17651,-534,-511,987,L,7
-475,1072,16753,53,-1350,433,L,7
-388,1090,16462,60,-787,137,L,7
-1434,1040,15835,-82,-1050,105,L,7
289,949,17413,-582,-1159,641,L,7
-157,940,17814,-324,-1115,363,L,7
71,991,17216,200,-1508,212,L,7
66,963,16726,376,-1200,-25,L,7
-252,996,16292,395,-1251,-255,L,7
66,916,16216,252,-1172,-348,L,7
-909,907,16533,-69,-606,-526,L,7
-513,1078,18209,-323,-352,-224,L,7
690,1260,18764,154,-1138,-161,L,7
-7,1576,19267,644,-1413,-715,L,7
-949,1791,21993,911,-1350,-1063,L,7
-1397,1865,25129,1754,-1485,-956,L,7
1507,1538,30633,3177,-3100,-453,L,7
3200,785,32764,6634,-6701,-1388,L,7
4514,-2318,32764,16174,-11307,-3963,L,7
5026,-6589,32764,29115,-9112,-6180,L,7
6659,-7604,32764,32764,-3347,-6797,L,7
7996,-8802,30153,32764,-612,-8442,L,7
4893,-8962,19937,32764,1938,-10932,L,7
-190,-8063,7232,32764,829,-12249,L,7
-3761,-5809,-1802,32764,-903,-11640,L,7
-3326,-4241,-7200,32764,521,-9046,L,7
-2377,-2449,-14144,32764,-871,-6798,L,7
-4328,-374,-19622,32555,-3729,-5804,L,7
-6958,1364,-23001,27138,-5918,-4069,L,7
-6307,3375,-22078,15807,-5768,-900,L,7
-1522,4678,-17804,4893,-2506,1786,L,7
452,5063,-12340,-3134,34,1690,L,7
-1877,5698,-8962,-7797,-1214,60,L,7
-4466,5921,-7619,-10761,-1069,-267,L,7
-5376,5647,-7958,-13494,-441,1019,L,7
-4928,5067,-10572,-17108,160,3033,L,7
-3516,4249,-12170,-23501,-1259,5149,L,7
-2286,2285,-5479,-31082,-158,6872,L,7
-2274,1022,1113,-32764,-665,7947,L,7
-4789,-1159,-241,-32764,-1410,9213,L,7
-5904,-4823,-3989,-32764,1591,12275,L,7
-2937,-10222,3737,-32764,5510,15911,L,7
3226,-13074,20092,-32764,5957,17637,L,7
10240,-11382,32671,-32764,6546,15815,L,7
12768,-6819,32764,-32764,6406,10294,L,7
7054,-3272,32764,-26936,9228,2979,L,7
-3578,-1748,32446,-6284,11755,-1639,L,7
-7890,-594,18042,3336,10269,725,L,7
-1077,-31,15402,-2123,977,5916,L,7
7245,370,28916,-8686,-961,7142,L,7
7097,1754,32039,-5838,3221,3679,L,7
8157,3039,25151,769,3484,818,L,7
18080,4284,19624,4381,169,-1271,L,7
30674,2670,17226,5414,-4285,-7332,L,7
30113,-554,12073,5085,-3538,-20973,L,7
16129,-4586,12506,1642,3944,-31803,L,7
3650,-7511,15241,-472,5752,-32764,L,7
-5081,-7261,16455,532,7548,-32764,L,7
-7825,-8629,15920,3159,9880,-32764,L,7
-15734,-10349,11970,5611,8649,-32707,L,7
-24615,-7644,10564,4521,7003,-29492,L,7
-23557,-5605,12581,1590,3625,-19787,L,7
-13917,-3685,13588,-3,872,-9871,L,7
-4941,-3350,16413,-836,403,-5236,L,7
-7046,-3817,16359,18,331,-6286,L,7
-12827,-4331,14197,659,1236,-6796,L,7
-17803,-4733,14008,1,990,-3876,L,7
-18003,-4488,13567,-801,-970,1839,L,7
-13324,-4258,12678,-1894,-3399,8165,L,7
-11803,-4626,13785,-3574,-4163,12675,L,7
-20228,-6081,17380,-4621,-3303,17130,L,7
-24122,-9533,17412,-3401,-1682,25599,L,7
-22088,-12925,14939,-2464,-3096,32189,L,7
-6287,-12982,15268,-3679,-8797,32764,L,7
21129,-9925,20002,-4070,-15857,32764,L,7
32714,-2557,17677,-790,-17069,31697,L,7
22563,1568,14354,942,-6668,19276,L,7
6134,2364,13932,-192,370,8537,L,7
6178,2049,18258,-1644,970,7726,L,7
5545,1485,20010,-583,1366,6705,L,7
1183,234,16350,111,-107,-168,L,8
332,111,16789,88,-133,-410,L,8
-501,1304,16450,244,-256,-421,L,8
834,-312,16580,1,93,-268,L,8
219,293,16525,-121,32,-197,L,8
-1856,1290,16885,-43,-233,-228,L,8
84,-718,16325,183,-405,-306,L,8
-1540,1151,16644,50,-234,-14,L,8
967,252,17056,8,-383,200,L,8
476,323,16493,226,-728,38,L,8
1836,206,16162,104,-553,-78,L,8
359,280,16502,-153,25,-269,L,8
802,669,16363,-242,295,-304,L,8
-98,469,16634,-343,801,-600,L,8
