ax,ay,az,gx,gy,gz,name,n
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
