ax,ay,az,gx,gy,gz,name,n
3965,-3798,-5871,-9047,2869,2070,circle,8
5877,-6580,-2470,-11717,1921,2095,circle,8
12392,-8661,6732,-13989,983,1943,circle,8
14122,-9587,13300,-14538,1127,370,circle,8
17186,-9264,24539,-14141,786,-1567,circle,8
17351,-8350,32764,-11884,1345,-4162,circle,8
5307,-9214,32764,-7163,3463,-7221,circle,8
-4276,-9563,32718,-1509,2480,-7947,circle,8
-1422,-8967,28520,2467,109,-6579,circle,8
-3330,-8190,26215,4115,227,-6116,circle,8
-5520,-7284,23294,5415,1459,-5513,circle,8
-2961,-6561,21218,6576,1520,-4480,circle,8
-2415,-6683,19585,7657,1671,-4054,circle,8
-4801,-6684,15309,8958,1424,-3783,circle,8
-5574,-6124,11343,9814,667,-3042,circle,8
-5248,-5250,6940,10103,607,-2225,circle,8
-6201,-4392,4957,9783,1230,-1523,circle,8
-4930,-3595,2234,9456,1601,-609,circle,8
-3920,-2696,-805,8904,1767,18,circle,8
-3517,-1646,-2847,7924,1931,426,circle,8
-2211,-618,-4000,6745,2092,836,circle,8
-2191,71,-4784,5596,1994,996,circle,8
-3021,600,-5719,4544,1233,1157,circle,8
-2587,1102,-6405,3466,117,1529,circle,8
-1204,1569,-6106,2283,-244,1785,circle,8
-235,1837,-6341,1128,426,1709,circle,8
-508,1859,-7028,-106,1206,1492,circle,8
-1086,1670,-5959,-1488,1516,1456,circle,8
-879,1499,-5059,-2615,1303,1659,circle,8
77,1277,-3989,-3531,791,1891,circle,8
1352,1004,-2946,-4322,820,1902,circle,8
1521,470,-2485,-4991,1197,1599,circle,8
896,-249,-1938,-5667,1377,1255,circle,8
272,-1367,-1905,-6333,1077,1083,circle,8
630,-2814,-3359,-7179,770,1130,circle,8
1471,-4993,-5514,-8532,842,1171,circle,8
1344,-8405,-7245,-10559,579,1044,circle,8
1812,-12982,-3392,-13357,-294,1055,circle,8
2474,-16466,7532,-15753,134,1081,circle,8
2550,-18049,17175,-16143,1227,780,circle,8
1426,-17160,30741,-14932,215,208,circle,8
-3135,-12802,32764,-10471,-965,-158,circle,8
-459,-9823,32297,-3703,-1324,582,circle,8
3880,-7043,25098,-223,-1739,1014,circle,8
3782,-4815,22898,361,-393,441,circle,8
