ax,ay,az,gx,gy,gz,name,n
4731,-6729,17948,12559,-1991,-1784,ghost,7
4064,-6803,9091,14349,-2433,-2839,ghost,7
2089,-5276,3133,14227,-2228,-3888,ghost,7
-607,-3788,395,12980,-1671,-4263,ghost,7
-2772,-1852,-3253,11390,-1293,-3866,ghost,7
-2292,157,-5511,9270,-1018,-2788,ghost,7
-239,1633,-5493,6785,-1400,-1831,ghost,7
-405,2362,-2315,4530,-1277,-1595,ghost,7
-1782,2700,329,3371,-1082,-1560,ghost,7
-1912,2877,-305,3206,-1054,-1220,ghost,7
-1281,3018,-2810,3057,-971,-875,ghost,7
-1377,3097,-4481,2289,-617,-688,ghost,7
-1570,3303,-5997,1120,-632,-452,ghost,7
-665,3575,-5976,-416,-767,-96,ghost,7
-459,3564,-2533,-1841,-416,39,ghost,7
-1168,3200,-1434,-2235,-410,-85,ghost,7
-2532,2935,-3468,-2275,-647,-100,ghost,7
-2399,2558,-5902,-3089,-760,350,ghost,7
-791,1870,-6097,-4874,-592,873,ghost,7
-521,590,-4507,-6953,55,931,ghost,7
-1565,-558,-2332,-8726,225,812,ghost,7
-2124,-1639,-168,-10015,360,978,ghost,7
-616,-2517,2200,-10973,296,1431,ghost,7
1054,-3212,7031,-11565,493,1582,ghost,7
1353,-3851,11709,-11228,541,1195,ghost,7
30,-4460,14573,-10153,713,620,ghost,7
-1882,-4822,15670,-9045,1143,344,ghost,7
-2347,-5167,18192,-8382,2099,636,ghost,7
-1342,-5082,21881,-7258,1969,931,ghost,7
-1468,-4432,24245,-4909,182,677,ghost,7
-1640,-3468,21243,-2142,-1336,593,ghost,7
-917,-2534,14801,-415,-1743,955,ghost,7
-286,-1827,13008,-358,-1200,1434,ghost,7
1685,-1449,13850,-649,-448,1877,ghost,7
2739,-1279,14187,-386,-128,1790,ghost,7
2426,-1570,13754,231,65,1339,ghost,7
1312,-1798,14565,928,-66,948,ghost,7
448,-1859,17623,2091,-908,863,ghost,7
1519,-1912,16633,4154,-1539,990,ghost,7
2519,-1832,11418,6134,-1451,834,ghost,7
3332,-1279,4648,7008,-1136,344,ghost,7
3823,6,-2376,6254,-132,-452,ghost,7
573,579,-6248,3928,1585,-1287,ghost,7
-2628,1297,-11412,912,2309,-1371,ghost,7
-2397,-92,-7905,-3456,3515,-727,ghost,7
-4038,-2004,7451,-6955,4196,-601,ghost,7
-7499,-2048,20666,-6479,2888,-527,ghost,7
-6181,-1789,25816,-2700,319,1003,ghost,7
863,-1376,20598,1641,-1979,2627,ghost,7
3353,-654,12952,4390,-2527,2449,ghost,7
5092,904,5838,5204,-2440,1632,ghost,7
5208,1674,991,4344,-1090,461,ghost,7
1819,1901,-2467,2528,595,-774,ghost,7
-1682,1815,-5472,261,926,-1192,ghost,7
-2395,501,-3983,-2758,947,-752,ghost,7
-3463,-1292,9291,-5658,1379,-447,ghost,7
-7885,-1891,21874,-5196,1600,-291,ghost,7
-5016,-1059,23119,-1556,-73,1296,ghost,7
1836,-1124,18528,1790,-1194,2533,ghost,7
2994,-102,11492,3897,-1146,1831,ghost,7
3857,1004,6323,4177,-447,1035,ghost,7
4182,2054,830,3442,361,300,ghost,7
2631,2861,-3962,1925,276,-557,ghost,7
1335,2184,-3936,-525,-339,-967,ghost,7
36,1031,-1183,-2967,-793,-1209,ghost,7
-3789,-809,10616,-5042,291,-1425,ghost,7
-9715,-1963,16262,-4161,1413,-1179,ghost,7
-9552,-2537,14190,-1606,89,516,ghost,7
-3627,-2272,15389,-120,-1881,2476,ghost,7
3807,-989,14934,957,-2277,3240,ghost,7
5143,-138,15344,1579,-1110,2240,ghost,7
3206,502,13265,2451,161,1016,ghost,7
3662,1331,7609,3285,589,534,ghost,7
5020,2148,2278,3109,443,38,ghost,7
3078,2321,-1281,1966,444,-856,ghost,7
621,2384,-3557,254,-125,-1374,ghost,7
300,1388,-3356,-1950,-296,-1276,ghost,7
-1383,-65,97,-4049,-350,-1379,ghost,7
-4217,-2193,6611,-5448,-249,-1394,ghost,7
-7921,-4277,14847,-5863,735,-866,ghost,7
-10813,-5123,23165,-4539,720,535,ghost,7
-2885,-3992,25318,-1309,-1952,3053,ghost,7
7271,-2194,17885,2396,-3861,3761,ghost,7
5037,-1185,11721,4110,-2294,1730,ghost,7
1847,-289,7584,4334,-713,494,ghost,7
1459,621,758,4055,-522,295,ghost,7
1804,2286,-4882,2690,-676,272,ghost,7
2819,2137,-516,-115,-347,207,ghost,7
1297,1406,6385,-1960,724,-246,ghost,7
337,-5553,11695,10956,-714,-1912,ghost,8
202,-4720,6944,11564,-1833,-1645,ghost,8
2252,-3309,2315,11254,-2015,-1487,ghost,8
2560,-1808,-874,10158,-1059,-1894,ghost,8
706,-749,-1395,8734,-388,-2396,ghost,8
-537,280,-2574,7664,-574,-2386,ghost,8
-237,1040,-3807,6670,-1086,-2012,ghost,8
-477,1530,-3398,5571,-1553,-1845,ghost,8
-956,1898,-3704,4743,-1609,-1762,ghost,8
-1377,1996,-4247,4021,-1559,-1649,ghost,8
-1342,2170,-5939,3251,-1344,-1515,ghost,8
-1508,1987,-6772,2063,-918,-1465,ghost,8
-2832,1740,-6596,613,-331,-1436,ghost,8
-3954,1555,-6743,-812,-184,-1030,ghost,8
-3039,1551,-7173,-2336,-393,-231,ghost,8
-1247,1438,-6542,-4169,-621,401,ghost,8
-501,908,-4567,-6091,-62,512,ghost,8
-1047,-4,-2167,-7694,404,318,ghost,8
-2363,-912,276,-8699,584,218,ghost,8
-2691,-1716,1401,-9267,377,582,ghost,8
-1206,-2629,3078,-9960,-241,1317,ghost,8
946,-3962,5276,-10715,-653,1810,ghost,8
1272,-5284,10006,-11560,-71,1623,ghost,8
697,-6225,18242,-11843,882,1052,ghost,8
-1173,-6085,25353,-10201,1208,521,ghost,8
-1580,-4880,26936,-6916,67,551,ghost,8
343,-3527,22519,-3711,-889,959,ghost,8
1161,-2574,17425,-1900,-682,1106,ghost,8
1249,-1528,13393,-1160,-466,1095,ghost,8
1969,-1390,13268,-1418,151,1102,ghost,8
1829,-1562,15801,-1622,823,920,ghost,8
1091,-1680,16577,-729,799,646,ghost,8
-261,-1671,18569,658,-207,547,ghost,8
-1141,-2586,20979,2861,-1782,768,ghost,8
667,-2321,18653,5943,-3030,1179,ghost,8
4298,-2189,12475,8588,-3209,1127,ghost,8
5512,-1725,4113,9850,-2905,45,ghost,8
2483,-433,-2429,8859,-1556,-1418,ghost,8
-1262,893,-7976,5922,165,-1725,ghost,8
-3182,1152,-7722,1574,991,-702,ghost,8
-2470,535,-5408,-2525,1206,678,ghost,8
-381,-474,1710,-5915,1327,1617,ghost,8
1322,-1125,14330,-7737,1536,1616,ghost,8
-1791,-226,27169,-6117,1421,965,ghost,8
-1701,-363,30210,-909,-271,1460,ghost,8
2725,-1184,19002,5049,-1827,2131,ghost,8
5933,-292,5131,7729,-2786,1553,ghost,8
7144,1338,-1937,6540,-1873,219,ghost,8
4626,2425,-3588,3706,101,-1109,ghost,8
754,2285,-3141,972,1550,-1696,ghost,8
-506,1983,-4025,-1231,1654,-1387,ghost,8
-784,1063,-1269,-3560,1274,-1000,ghost,8
-2789,-308,6982,-5294,923,-926,ghost,8
-7497,-1061,17770,-5019,476,-626,ghost,8
-6044,-550,24350,-2300,-838,1151,ghost,8
3349,114,20335,1480,-1421,2991,ghost,8
8613,668,11129,4004,-1022,2404,ghost,8
7031,1794,3314,4215,-145,382,ghost,8
3639,2673,283,2671,876,-860,ghost,8
2150,2707,-749,748,1096,-1001,ghost,8
1565,2423,-2045,-1134,909,-935,ghost,8
223,1096,1038,-3301,820,-1009,ghost,8
-2912,-48,8594,-4637,265,-1081,ghost,8
-6454,-1097,17123,-4123,-461,-536,ghost,8
-6510,-1044,21334,-1755,-1317,1080,ghost,8
-24,-533,18493,1071,-1549,2867,ghost,8
6473,417,12072,3000,-1205,3205,ghost,8
9117,1607,7327,3442,-825,1909,ghost,8
7599,2229,3980,3062,-19,55,ghost,8
3823,2579,1567,2211,539,-1286,ghost,8
2067,2494,-740,938,574,-1625,ghost,8
1407,1775,-3306,-619,235,-1648,ghost,8
121,204,-2024,-2759,-434,-1691,ghost,8
-2229,-1917,5045,-5053,-496,-1687,ghost,8
-7926,-3317,13779,-5865,763,-1692,ghost,8
-14102,-3341,22340,-4464,1394,-369,ghost,8
-5235,-2305,26895,-1346,-934,3317,ghost,8
9262,-1302,19392,2806,-2247,5219,ghost,8
13331,556,8448,5104,-1735,2998,ghost,8
8176,1739,2031,4641,-225,-76,ghost,8
2204,2218,284,2847,963,-1355,ghost,8
677,2437,208,985,827,-1054,ghost,8
1176,1904,1453,-745,493,-613,ghost,8
-67,1249,4540,-2224,687,-593,ghost,8
-753,901,9092,-2918,806,-434,ghost,8
1630,-3234,25716,1162,-2624,940,ghost,9
4678,-3531,27953,3817,-3194,860,ghost,9
5981,-4482,25990,6989,-2631,74,ghost,9
5252,-5707,20762,10324,-1407,-1213,ghost,9
2739,-5932,15659,12996,-744,-2549,ghost,9
1634,-6315,8658,15105,-278,-3086,ghost,9
2640,-5584,712,15893,-198,-3162,ghost,9
2794,-3288,-5034,14846,-64,-3373,ghost,9
776,-2032,-8266,12597,-803,-3585,ghost,9
-1880,54,-10140,9754,-2472,-3379,ghost,9
-2412,2320,-8396,6647,-2452,-2504,ghost,9
-628,3723,-5097,4037,-2068,-1464,ghost,9
1814,3733,-2648,2494,-1627,-1046,ghost,9
1081,3357,-2564,1877,-1306,-1619,ghost,9
-1513,2724,-4307,1401,-879,-2244,ghost,9
-3566,2655,-6251,464,-757,-2114,ghost,9
-3125,2947,-7236,-1044,-1101,-1203,ghost,9
-1039,2557,-6153,-2874,-1156,-344,ghost,9
-749,1827,-4222,-4362,-1052,-171,ghost,9
-1298,1214,-3871,-5243,-1751,-193,ghost,9
-2427,689,-4644,-6172,-2268,24,ghost,9
-3302,-555,-4304,-7696,-1434,655,ghost,9
-3436,-2710,-5563,-9757,-1108,1520,ghost,9
-2612,-5222,-4052,-12600,-1633,2620,ghost,9
-61,-8009,2424,-15452,-1562,3666,ghost,9
2323,-8979,12904,-16897,-711,3936,ghost,9
2469,-7906,27815,-15865,543,3075,ghost,9
415,-5349,32678,-10979,741,1913,ghost,9
-777,-3697,24141,-4671,-254,1611,ghost,9
913,-2767,15661,-1898,-1550,2107,ghost,9
3945,-2179,14356,-1854,-1604,2418,ghost,9
4308,-1956,14526,-1919,-80,1866,ghost,9
2015,-1817,15826,-1657,1180,1013,ghost,9
380,-1904,16179,-820,1199,692,ghost,9
392,-1670,14426,440,0,841,ghost,9
245,-1544,15293,1382,-1099,1032,ghost,9
74,-1459,17869,2571,-1673,1320,ghost,9
2891,-784,15202,4500,-2181,1660,ghost,9
5845,-398,11186,5804,-1523,1405,ghost,9
6010,-422,7477,6216,-726,272,ghost,9
3539,-223,2738,6137,150,-1023,ghost,9
769,455,-5400,5006,1056,-1557,ghost,9
-685,1521,-9031,1967,1316,-1167,ghost,9
262,1161,-5079,-2060,1438,-459,ghost,9
-578,144,8656,-5049,2004,-283,ghost,9
-3462,-149,17274,-4511,2195,-345,ghost,9
-4465,-304,19285,-1746,1123,420,ghost,9
-1466,-473,16765,1084,-778,1566,ghost,9
1843,162,12578,2965,-1983,2038,ghost,9
4802,1039,9354,3588,-1751,1808,ghost,9
5873,1606,4966,3484,-341,922,ghost,9
3693,2086,1576,2674,870,-276,ghost,9
759,2439,-2076,1477,909,-851,ghost,9
213,2214,-3874,-437,202,-618,ghost,9
139,1322,-1644,-2882,-211,-367,ghost,9
-651,-21,8160,-5072,297,-384,ghost,9
-4612,-960,19617,-5101,1311,-537,ghost,9
-6728,-719,20755,-2051,886,326,ghost,9
-1457,42,18006,1007,-1219,2148,ghost,9
6363,569,13528,2924,-1727,2901,ghost,9
8021,1291,8509,3760,-858,1526,ghost,9
5462,2123,3565,3544,129,-237,ghost,9
2802,2346,1209,2388,783,-1061,ghost,9
1129,2592,-1732,1019,479,-1133,ghost,9
1020,2402,-3139,-826,-122,-897,ghost,9
1298,1599,1218,-3084,-186,-831,ghost,9
-517,130,9246,-4381,423,-1204,ghost,9
-5169,-939,13624,-3712,798,-1407,ghost,9
-8902,-1940,15317,-2063,244,-419,ghost,9
-7262,-2102,15226,-328,-1251,1573,ghost,9
85,-947,13675,1019,-2568,3402,ghost,9
6767,473,13122,1682,-2398,3643,ghost,9
8447,1258,11225,2203,-1034,2251,ghost,9
6888,2141,8138,2573,-4,561,ghost,9
5638,2095,4703,2558,436,-564,ghost,9
3557,2417,-1369,2010,367,-1337,ghost,9
1714,2385,-2569,95,433,-1602,ghost,9
661,1702,1299,-2179,837,-1500,ghost,9
-503,448,5027,-3325,1180,-1471,ghost,9
-3600,-1008,5448,-3258,632,-1571,ghost,9
-8250,-2042,9261,-3314,-565,-1098,ghost,9
-8702,-3491,17879,-3285,-832,706,ghost,9
-5290,-3293,17989,-1479,-883,2737,ghost,9
2111,-1569,15457,270,-1989,4211,ghost,9
8989,497,16621,1314,-2329,4168,ghost,9
11604,714,17035,2771,-1248,2404,ghost,9
8280,733,9359,4762,114,-80,ghost,9
3807,957,-77,5095,922,-1673,ghost,9
367,1770,-6861,3317,1128,-1894,ghost,9
-824,1894,-5977,181,448,-1320,ghost,9
-502,667,3543,-2816,126,-761,ghost,9
-1247,663,10348,-3521,166,-613,ghost,9
