ax,ay,az,gx,gy,gz,name,n,initial_row_angle
-468,-8144,7429,-13860,753,-1,X,5,-2.6456854343414307
198,-6826,11062,-12436,656,108,X,5,-2.6456854343414307
1211,-4867,16456,-10797,-488,257,X,5,-2.6456854343414307
1127,-2792,21458,-8143,-1191,361,X,5,-2.6456854343414307
1151,-1575,22017,-4210,-82,629,X,5,-2.6456854343414307
1846,-1555,18240,-218,1489,1012,X,5,-2.6456854343414307
2738,-2011,13712,2609,2534,1377,X,5,-2.6456854343414307
3827,-2261,10617,4158,2412,1596,X,5,-2.6456854343414307
5134,-2469,9068,4947,1563,1549,X,5,-2.6456854343414307
5612,-2677,9256,5478,444,1165,X,5,-2.6456854343414307
4896,-3284,9168,6314,-199,672,X,5,-2.6456854343414307
3925,-4301,8936,7469,-342,360,X,5,-2.6456854343414307
3895,-5622,8321,8891,-451,297,X,5,-2.6456854343414307
4480,-7156,7023,10554,-680,192,X,5,-2.6456854343414307
3745,-9451,4730,12297,-1219,-199,X,5,-2.6456854343414307
2683,-12742,2558,14009,-1366,-459,X,5,-2.6456854343414307
3396,-17203,-337,15968,-39,-230,X,5,-2.6456854343414307
5863,-21636,-7829,17951,105,46,X,5,-2.6456854343414307
7359,-22378,-20951,18920,-2836,-687,X,5,-2.6456854343414307
4445,-18225,-32185,17426,-5493,-2590,X,5,-2.6456854343414307
2423,-12711,-32720,13153,-3599,-3527,X,5,-2.6456854343414307
3780,-9773,-27879,8931,1324,-3144,X,5,-2.6456854343414307
802,-7695,-24626,6637,1631,-3121,X,5,-2.6456854343414307
-4763,-5577,-25086,4827,-743,-2827,X,5,-2.6456854343414307
-4145,-3927,-27470,2818,-1019,-1171,X,5,-2.6456854343414307
1285,-3348,-24567,194,598,556,X,5,-2.6456854343414307
3772,-3157,-18040,-2194,986,979,X,5,-2.6456854343414307
2973,-2838,-13205,-3389,684,703,X,5,-2.6456854343414307
-6934,-3972,-23769,9,-2411,641,X,6,2.8520913124084473
-6845,-5797,-30961,-2310,-3657,1329,X,6,2.8520913124084473
-4884,-7843,-25963,-6628,-4025,1752,X,6,2.8520913124084473
-6165,-8472,-21068,-9918,-3813,1239,X,6,2.8520913124084473
-8542,-9021,-16210,-12098,-3875,963,X,6,2.8520913124084473
-9194,-8975,-11031,-13630,-3622,1520,X,6,2.8520913124084473
-8743,-8341,-7364,-14306,-2856,2341,X,6,2.8520913124084473
-7690,-7826,-4075,-14658,-1761,3000,X,6,2.8520913124084473
-6047,-7479,1042,-14721,-1809,3581,X,6,2.8520913124084473
-4576,-6163,5640,-13902,-1952,4039,X,6,2.8520913124084473
-963,-6241,9981,-12539,-2759,4807,X,6,2.8520913124084473
4927,-4508,14068,-10813,-1818,5158,X,6,2.8520913124084473
8143,-2967,16038,-8734,-1638,3865,X,6,2.8520913124084473
7866,-1348,17968,-6404,-1822,1479,X,6,2.8520913124084473
3931,-609,18659,-3600,-402,-918,X,6,2.8520913124084473
150,-401,16643,-605,1382,-2073,X,6,2.8520913124084473
-915,-403,13412,1823,2277,-2002,X,6,2.8520913124084473
22,-690,11087,3341,2492,-1603,X,6,2.8520913124084473
973,-1221,10661,4269,2147,-1584,X,6,2.8520913124084473
594,-2207,11448,5188,1774,-2018,X,6,2.8520913124084473
-67,-3622,12016,6599,1907,-2530,X,6,2.8520913124084473
-1006,-5580,10912,8559,2475,-2961,X,6,2.8520913124084473
-1687,-7487,8759,10682,3173,-3165,X,6,2.8520913124084473
-2478,-9236,6659,12695,3867,-3137,X,6,2.8520913124084473
-3598,-11798,4956,14288,3852,-2981,X,6,2.8520913124084473
-5231,-16020,4943,15432,2901,-2910,X,6,2.8520913124084473
-6192,-20411,1847,17009,725,-2998,X,6,2.8520913124084473
-8991,-23610,-10452,19339,-900,-3320,X,6,2.8520913124084473
-11842,-22081,-27201,19912,-663,-3152,X,6,2.8520913124084473
-10446,-19252,-32742,17353,3792,-1958,X,6,2.8520913124084473
-7315,-14797,-32742,12205,6623,-680,X,6,2.8520913124084473
-6929,-11491,-32699,5248,3689,-457,X,6,2.8520913124084473
-9193,-9840,-25998,66,84,-694,X,6,2.8520913124084473
-10616,-7345,-20843,-1549,-512,-560,X,6,2.8520913124084473
-12462,-5767,-20664,-2093,373,-323,X,6,2.8520913124084473
-15188,-5595,-19823,-3179,1240,103,X,6,2.8520913124084473
-18031,-6077,-18823,-4451,1680,1030,X,6,2.8520913124084473
-19889,-6897,-18697,-5653,1555,2661,X,6,2.8520913124084473
-18897,-7961,-17169,-7129,1829,4830,X,6,2.8520913124084473
-17580,-9372,-13636,-8673,2096,6765,X,6,2.8520913124084473
-15121,-10270,-8862,-9799,2578,8451,X,6,2.8520913124084473
-10740,-10387,-3678,-10389,3254,9864,X,6,2.8520913124084473
-5468,-9351,371,-10297,3489,10758,X,6,2.8520913124084473
-1417,-8248,2150,-9667,3012,10833,X,6,2.8520913124084473
1249,-6878,3292,-8977,2070,10378,X,6,2.8520913124084473
3008,-5979,4571,-8282,1481,9716,X,6,2.8520913124084473
5135,-5297,6150,-7552,432,9173,X,6,2.8520913124084473
8110,-4382,7996,-6610,-360,8650,X,6,2.8520913124084473
11330,-3178,9310,-5198,-849,7700,X,6,2.8520913124084473
13944,-2376,10617,-3362,-955,6044,X,6,2.8520913124084473
15439,-2041,11070,-1245,-723,3869,X,6,2.8520913124084473
14927,-2267,9573,964,-946,1477,X,6,2.8520913124084473
12951,-2988,7187,2898,-750,-680,X,6,2.8520913124084473
11123,-3738,3812,4424,-587,-2265,X,6,2.8520913124084473
10221,-4378,548,5366,-379,-3373,X,6,2.8520913124084473
9979,-4948,-1224,5637,-260,-4322,X,6,2.8520913124084473
10227,-5763,-258,5537,-67,-5368,X,6,2.8520913124084473
10313,-7495,2760,5752,201,-6703,X,6,2.8520913124084473
9934,-10494,5190,6954,442,-8365,X,6,2.8520913124084473
8884,-15208,4723,9033,209,-10351,X,6,2.8520913124084473
7465,-21556,1300,11338,-224,-12561,X,6,2.8520913124084473
4732,-28592,-5115,13361,-711,-14926,X,6,2.8520913124084473
-1682,-32758,-12036,14512,-1445,-17555,X,6,2.8520913124084473
-22223,-32428,-26878,14804,-2795,-20332,X,6,2.8520913124084473
-32757,-21056,-32742,11172,-3917,-18214,X,6,2.8520913124084473
-29725,-11360,-30305,4329,-316,-8823,X,6,2.8520913124084473
-15747,-8991,-21193,734,1527,-2823,X,6,2.8520913124084473
-11283,-6337,-13373,-434,939,-1890,X,6,2.8520913124084473
-12716,-3867,-13609,-117,173,-1853,X,6,2.8520913124084473
-13615,-2203,-15721,-55,1024,-1060,X,6,2.8520913124084473
-11365,-2076,-13345,-934,1698,375,X,6,2.8520913124084473
-9137,-2267,-10249,-1677,1029,1648,X,6,2.8520913124084473
-17773,-3520,-14389,7,-2285,808,X,7,2.0914409160614014
-19871,-4817,-19018,-914,-3078,2142,X,7,2.0914409160614014
-18539,-6325,-18356,-3408,-3254,4101,X,7,2.0914409160614014
-15097,-7360,-15142,-6306,-2889,5856,X,7,2.0914409160614014
-14306,-7655,-12830,-8458,-3799,6812,X,7,2.0914409160614014
-13662,-8687,-9896,-10223,-2903,7603,X,7,2.0914409160614014
-11613,-8956,-5771,-12011,-2326,8607,X,7,2.0914409160614014
-8240,-9669,-701,-13272,-3544,9874,X,7,2.0914409160614014
-3272,-8917,5637,-13166,-3676,10708,X,7,2.0914409160614014
428,-6746,10372,-11381,-2552,10325,X,7,2.0914409160614014
2295,-4821,10979,-8615,-2512,9363,X,7,2.0914409160614014
6294,-3871,8874,-6349,-2224,8878,X,7,2.0914409160614014
11914,-3151,8470,-5355,-1590,8059,X,7,2.0914409160614014
15124,-2025,10216,-5023,-2611,5843,X,7,2.0914409160614014
14490,-1109,12940,-4316,-2581,2716,X,7,2.0914409160614014
10862,-772,14492,-2777,-785,-193,X,7,2.0914409160614014
8096,-792,13664,-723,909,-1999,X,7,2.0914409160614014
7030,-1104,11197,1194,1783,-2967,X,7,2.0914409160614014
7283,-1791,9761,2498,1908,-3760,X,7,2.0914409160614014
7350,-2893,9655,3476,1882,-4840,X,7,2.0914409160614014
6632,-4170,9409,4629,2299,-6214,X,7,2.0914409160614014
5975,-5924,9482,6050,3765,-7657,X,7,2.0914409160614014
4694,-8117,9016,7796,5286,-9069,X,7,2.0914409160614014
2400,-10913,7271,9779,5871,-10329,X,7,2.0914409160614014
521,-14088,5236,11596,5852,-11145,X,7,2.0914409160614014
-1926,-17917,3529,13057,5546,-11800,X,7,2.0914409160614014
-7127,-21615,484,14526,5349,-12497,X,7,2.0914409160614014
-17405,-23926,-6304,16144,5204,-12502,X,7,2.0914409160614014
-27937,-21882,-19389,16825,4359,-10197,X,7,2.0914409160614014
-29558,-17697,-31220,15177,4831,-5717,X,7,2.0914409160614014
-20892,-12710,-32742,10577,6341,-997,X,7,2.0914409160614014
-9310,-9650,-26819,3756,4003,1449,X,7,2.0914409160614014
-10083,-8452,-13136,-555,-579,434,X,7,2.0914409160614014
-15340,-6782,-11335,-696,-857,-607,X,7,2.0914409160614014
-16443,-5633,-16257,-185,1324,-159,X,7,2.0914409160614014
-17525,-5453,-16633,-1503,1815,493,X,7,2.0914409160614014
-21835,-5447,-12423,-3391,881,1125,X,7,2.0914409160614014
-25684,-5543,-8921,-4412,-20,2630,X,7,2.0914409160614014
-24470,-5746,-6508,-4668,152,5170,X,7,2.0914409160614014
-20154,-6307,-4876,-4588,1169,7608,X,7,2.0914409160614014
-18038,-6427,-2680,-4544,1949,9043,X,7,2.0914409160614014
-15239,-6821,-966,-4342,2152,10390,X,7,2.0914409160614014
-9118,-6796,1394,-4036,1556,11882,X,7,2.0914409160614014
-4158,-6447,2476,-3391,255,12516,X,7,2.0914409160614014
-686,-5599,1827,-2423,-232,12387,X,7,2.0914409160614014
2030,-4772,731,-1671,144,11871,X,7,2.0914409160614014
4290,-4159,-89,-1372,457,11194,X,7,2.0914409160614014
7181,-3730,-209,-1337,79,10409,X,7,2.0914409160614014
11277,-3198,512,-1275,-775,9317,X,7,2.0914409160614014
15509,-2088,1228,-932,-1806,7545,X,7,2.0914409160614014
17057,-1021,1498,-224,-2059,4764,X,7,2.0914409160614014
15706,-818,1625,765,-555,1487,X,7,2.0914409160614014
13155,-1284,-200,1940,974,-1327,X,7,2.0914409160614014
10758,-1612,-3348,2786,1688,-3339,X,7,2.0914409160614014
9000,-2156,-5609,2818,1502,-4735,X,7,2.0914409160614014
8006,-2706,-5719,2264,1021,-5879,X,7,2.0914409160614014
6330,-3389,-5160,1757,541,-7052,X,7,2.0914409160614014
4845,-4241,-4583,1552,556,-8107,X,7,2.0914409160614014
3663,-5340,-4338,1596,745,-9043,X,7,2.0914409160614014
3377,-7135,-4033,1720,813,-9934,X,7,2.0914409160614014
3989,-9741,-4149,1871,232,-11086,X,7,2.0914409160614014
541,-12508,-6359,1847,-1387,-12872,X,7,2.0914409160614014
-3806,-15003,-8110,1155,-2550,-14414,X,7,2.0914409160614014
-6949,-17095,-7613,163,-1743,-15541,X,7,2.0914409160614014
-15008,-18931,-6493,-295,342,-16720,X,7,2.0914409160614014
-27338,-17824,-8085,-262,-2,-16498,X,7,2.0914409160614014
-32723,-13059,-7412,-913,-2594,-13529,X,7,2.0914409160614014
-32753,-9254,-5894,-1413,-1811,-9708,X,7,2.0914409160614014
-31574,-6291,-7063,-1227,319,-6330,X,7,2.0914409160614014
-28042,-4321,-4199,-1410,765,-3227,X,7,2.0914409160614014
-25219,-2799,-282,-1210,326,-618,X,7,2.0914409160614014
-19817,-2578,-773,-114,594,1682,X,7,2.0914409160614014
-15429,-2757,-4321,837,786,3177,X,7,2.0914409160614014
-14929,-2780,-5185,894,652,3935,X,7,2.0914409160614014
-13634,-3315,-4121,721,593,4812,X,7,2.0914409160614014
-9151,-3761,-4502,858,418,5795,X,7,2.0914409160614014
-4615,-3169,-4374,917,209,6037,X,7,2.0914409160614014
-20246,-2621,1052,734,-2710,-4,X,8,1.5199248790740967
-25345,-3510,-344,739,-2947,1311,X,8,1.5199248790740967
-30215,-4585,-437,159,-2262,3628,X,8,1.5199248790740967
-30428,-7430,2103,-819,-2355,7191,X,8,1.5199248790740967
-22968,-9240,2788,-1134,-3453,11367,X,8,1.5199248790740967
-15603,-10182,1261,-966,-3987,14234,X,8,1.5199248790740967
-8023,-9443,-237,-1296,-3622,15696,X,8,1.5199248790740967
-1419,-7957,661,-2277,-3054,15667,X,8,1.5199248790740967
2826,-5893,4082,-3192,-1947,14248,X,8,1.5199248790740967
4385,-3973,7559,-3148,-1648,12223,X,8,1.5199248790740967
4651,-3042,8395,-1930,-2383,10570,X,8,1.5199248790740967
6114,-2448,5377,-225,-2072,9562,X,8,1.5199248790740967
9875,-1734,1415,684,-1587,8791,X,8,1.5199248790740967
14299,-1369,-489,425,-2285,7556,X,8,1.5199248790740967
17573,-700,-531,-456,-2952,5467,X,8,1.5199248790740967
18158,-369,1099,-1355,-1597,2609,X,8,1.5199248790740967
15833,-329,3056,-1827,931,-396,X,8,1.5199248790740967
13222,-394,4670,-1774,2795,-2811,X,8,1.5199248790740967
11938,-1035,6278,-1264,3475,-4417,X,8,1.5199248790740967
12131,-2310,6427,-329,3140,-5575,X,8,1.5199248790740967
12202,-3987,5096,617,2519,-6883,X,8,1.5199248790740967
11490,-5826,3810,1166,2227,-8585,X,8,1.5199248790740967
10139,-7980,3837,1327,2881,-10524,X,8,1.5199248790740967
7945,-10273,3518,1724,4785,-12598,X,8,1.5199248790740967
6702,-13504,1592,2599,6361,-14390,X,8,1.5199248790740967
5589,-18128,-1406,3327,5888,-16137,X,8,1.5199248790740967
-1013,-22889,-1694,3129,4596,-18553,X,8,1.5199248790740967
-18226,-25076,2624,2439,3114,-20713,X,8,1.5199248790740967
-32665,-21056,6141,2511,1393,-19329,X,8,1.5199248790740967
-32757,-15724,1624,3781,2674,-13780,X,8,1.5199248790740967
-32757,-12976,-6716,4518,4208,-7547,X,8,1.5199248790740967
-31935,-10822,-8663,2995,2225,-1468,X,8,1.5199248790740967
-23153,-9183,-1724,392,-113,1839,X,8,1.5199248790740967
-23532,-6866,4829,-715,223,1863,X,8,1.5199248790740967
-27970,-5676,5993,-369,2020,2192,X,8,1.5199248790740967
-29285,-5917,9056,-122,2579,3984,X,8,1.5199248790740967
-27598,-7247,12142,624,2421,6347,X,8,1.5199248790740967
-25476,-8343,13708,2036,2302,8605,X,8,1.5199248790740967
-20085,-9702,14048,3693,2455,10798,X,8,1.5199248790740967
-10510,-10678,13080,5395,2214,12635,X,8,1.5199248790740967
-3195,-10154,10192,7103,1805,12943,X,8,1.5199248790740967
-2921,-9580,4998,8525,1654,12061,X,8,1.5199248790740967
-2676,-9818,747,9070,760,11870,X,8,1.5199248790740967
316,-10220,-1701,8857,356,12352,X,8,1.5199248790740967
5035,-10235,-4273,8331,-63,12537,X,8,1.5199248790740967
11392,-9246,-8066,7698,-1326,11865,X,8,1.5199248790740967
18110,-6883,-12090,6658,-2799,9839,X,8,1.5199248790740967
19886,-4433,-14362,4899,-3336,6073,X,8,1.5199248790740967
16109,-3527,-13906,2720,-1454,1723,X,8,1.5199248790740967
11903,-3859,-12419,800,633,-1577,X,8,1.5199248790740967
9206,-4740,-12040,-577,1779,-3764,X,8,1.5199248790740967
5644,-5526,-12307,-1863,1957,-5372,X,8,1.5199248790740967
3009,-6191,-11049,-3314,1248,-6213,X,8,1.5199248790740967
4025,-7361,-8949,-4444,368,-6508,X,8,1.5199248790740967
6075,-9384,-9128,-5042,259,-7413,X,8,1.5199248790740967
5019,-11975,-11221,-5824,410,-9298,X,8,1.5199248790740967
3256,-16003,-12770,-7378,219,-11297,X,8,1.5199248790740967
3185,-22868,-12398,-9702,239,-13407,X,8,1.5199248790740967
-2626,-30761,-5816,-12405,992,-16450,X,8,1.5199248790740967
-18414,-32764,5352,-14308,1195,-19148,X,8,1.5199248790740967
-32454,-29744,13242,-14214,-848,-18673,X,8,1.5199248790740967
-32757,-18725,21539,-12881,-3309,-13623,X,8,1.5199248790740967
-32756,-10394,25242,-9614,-719,-7222,X,8,1.5199248790740967
-26811,-7041,20947,-5352,920,-2794,X,8,1.5199248790740967
-19945,-4844,17129,-2325,-884,-814,X,8,1.5199248790740967
-19448,-3206,12969,-304,-822,-304,X,8,1.5199248790740967
-19707,-2060,7511,968,1090,200,X,8,1.5199248790740967
-16747,-1472,6664,1241,1736,1242,X,8,1.5199248790740967
-12588,-1435,8759,1532,1252,2122,X,8,1.5199248790740967
-11093,-1790,7419,2590,626,2407,X,8,1.5199248790740967
-10585,-2114,3164,3632,141,2576,X,8,1.5199248790740967
-21555,-5334,19031,2108,-3841,3143,X,9,0.9199056029319763
-19642,-7291,18224,4526,-4769,6077,X,9,0.9199056029319763
-15450,-8799,14255,6932,-4854,8913,X,9,0.9199056029319763
-9968,-9428,9814,8453,-4345,11036,X,9,0.9199056029319763
-5103,-8933,6041,9085,-3892,12191,X,9,0.9199056029319763
-1854,-8033,4654,9045,-3983,12398,X,9,0.9199056029319763
1666,-6430,2918,8857,-3180,12009,X,9,0.9199056029319763
5061,-6365,1335,8371,-1695,11227,X,9,0.9199056029319763
7057,-4719,907,7755,-1745,9918,X,9,0.9199056029319763
8648,-4495,-757,7724,-2454,8433,X,9,0.9199056029319763
10355,-3758,-5763,8047,-2193,7017,X,9,0.9199056029319763
11170,-2562,-11152,7311,-2208,5612,X,9,0.9199056029319763
11686,-1638,-13583,5131,-2734,4152,X,9,0.9199056029319763
12029,-622,-13009,2209,-1468,2658,X,9,0.9199056029319763
13617,-632,-10287,-604,643,1332,X,9,0.9199056029319763
14319,-1097,-7771,-2547,1972,-333,X,9,0.9199056029319763
12595,-1919,-6362,-3759,2719,-2366,X,9,0.9199056029319763
10428,-3057,-5711,-4742,3051,-4078,X,9,0.9199056029319763
10109,-4395,-4864,-5832,3056,-5315,X,9,0.9199056029319763
10439,-5990,-3357,-7003,3441,-6713,X,9,0.9199056029319763
9835,-8382,-2623,-7897,4754,-8689,X,9,0.9199056029319763
7271,-11122,-2675,-8431,6049,-11004,X,9,0.9199056029319763
4347,-14169,-1930,-9014,5804,-12868,X,9,0.9199056029319763
3644,-17540,1994,-10088,3752,-13876,X,9,0.9199056029319763
2104,-21549,10681,-11615,733,-15016,X,9,0.9199056029319763
-7796,-24361,20817,-11717,779,-17265,X,9,0.9199056029319763
-25229,-22684,25092,-8960,2495,-18469,X,9,0.9199056029319763
-32758,-16737,22367,-4913,6502,-16013,X,9,0.9199056029319763
-32758,-10401,18740,-1875,6859,-8943,X,9,0.9199056029319763
-25971,-9584,17704,-415,754,-910,X,9,0.9199056029319763
-13269,-7892,15735,535,-1550,2159,X,9,0.9199056029319763
-12817,-5621,14590,903,170,1593,X,9,0.9199056029319763
-14868,-4242,16601,893,1649,1466,X,9,0.9199056029319763
-12543,-4198,20274,1298,1845,2572,X,9,0.9199056029319763
-10678,-4489,24178,2544,1764,3392,X,9,0.9199056029319763
-9981,-5564,25859,4723,2048,3820,X,9,0.9199056029319763
-8063,-6554,23750,7415,2272,4396,X,9,0.9199056029319763
-4452,-7353,20356,9839,2306,4876,X,9,0.9199056029319763
-502,-8065,16898,11741,2235,4919,X,9,0.9199056029319763
593,-8771,12755,13409,1449,4324,X,9,0.9199056029319763
-1383,-9626,6924,14801,194,3475,X,9,0.9199056029319763
-2063,-9410,1339,15437,-116,3192,X,9,0.9199056029319763
-545,-8730,-2647,15137,245,3498,X,9,0.9199056029319763
1270,-7429,-4667,14126,-126,3663,X,9,0.9199056029319763
2485,-7048,-6623,12986,-401,3243,X,9,0.9199056029319763
2999,-6290,-10241,11809,-261,2281,X,9,0.9199056029319763
2394,-5412,-14797,10094,-163,1167,X,9,0.9199056029319763
900,-4172,-18819,7652,-1057,273,X,9,0.9199056029319763
211,-3311,-20099,4472,-1567,-348,X,9,0.9199056029319763
835,-3374,-18482,1070,-1023,-949,X,9,0.9199056029319763
672,-3928,-15703,-1944,100,-1923,X,9,0.9199056029319763
-2409,-4558,-12681,-4319,998,-3053,X,9,0.9199056029319763
-5151,-4926,-10038,-5971,1186,-3446,X,9,0.9199056029319763
-5457,-5049,-8278,-7097,527,-3014,X,9,0.9199056029319763
-3941,-5512,-7015,-7983,-305,-2381,X,9,0.9199056029319763
-1942,-6511,-7350,-8885,-238,-2179,X,9,0.9199056029319763
-2482,-8668,-8124,-10318,634,-2678,X,9,0.9199056029319763
-5746,-11488,-7061,-12308,912,-3215,X,9,0.9199056029319763
-5459,-15673,-7821,-14331,892,-3131,X,9,0.9199056029319763
-4238,-22385,-5018,-17109,878,-3484,X,9,0.9199056029319763
-6666,-28532,7380,-20338,334,-4473,X,9,0.9199056029319763
-12107,-28900,20432,-21452,-907,-5063,X,9,0.9199056029319763
-17962,-23223,29836,-19959,-385,-4748,X,9,0.9199056029319763
-20733,-16179,32764,-16547,2147,-3616,X,9,0.9199056029319763
-20384,-9951,32764,-11437,3443,-2148,X,9,0.9199056029319763
-15775,-5954,31173,-6397,1265,-389,X,9,0.9199056029319763
-8600,-3813,25452,-2582,-231,737,X,9,0.9199056029319763
-7700,-2633,20208,-107,387,298,X,9,0.9199056029319763
-9525,-1894,15403,1485,1396,-259,X,9,0.9199056029319763
-8025,-3157,25257,704,-4964,-1056,X,10,0.3053028881549835
-11021,-4682,32353,2882,-5176,-256,X,10,0.3053028881549835
-9343,-8053,32341,7091,-4049,1676,X,10,0.3053028881549835
-6248,-10549,25384,11751,-4243,3429,X,10,0.3053028881549835
-4119,-11458,14964,15056,-4069,4561,X,10,0.3053028881549835
-2547,-10194,7628,16008,-3873,5325,X,10,0.3053028881549835
-301,-8607,3680,15412,-3935,5769,X,10,0.3053028881549835
3271,-7012,-134,14334,-2813,5895,X,10,0.3053028881549835
6863,-5500,-2492,12745,-946,5475,X,10,0.3053028881549835
8711,-4870,-3877,11242,-554,4328,X,10,0.3053028881549835
7289,-4245,-7792,10414,-2156,2589,X,10,0.3053028881549835
3185,-3547,-13332,9418,-2387,1171,X,10,0.3053028881549835
1230,-2434,-18874,7479,-2993,1160,X,10,0.3053028881549835
4285,-1084,-21212,4105,-3099,1790,X,10,0.3053028881549835
7069,-939,-16482,-11,484,1559,X,10,0.3053028881549835
6792,-958,-10241,-2795,2628,466,X,10,0.3053028881549835
5032,-1180,-8533,-3784,2612,-550,X,10,0.3053028881549835
4123,-1720,-10040,-4378,2151,-956,X,10,0.3053028881549835
5025,-2985,-11109,-5672,1739,-1016,X,10,0.3053028881549835
5742,-4705,-10354,-7590,2087,-1337,X,10,0.3053028881549835
5459,-6381,-7924,-9622,2554,-1977,X,10,0.3053028881549835
4943,-8472,-6018,-11410,3585,-2773,X,10,0.3053028881549835
3344,-10666,-4303,-13034,5209,-3829,X,10,0.3053028881549835
826,-12770,-630,-14521,5561,-4836,X,10,0.3053028881549835
-1282,-14254,4316,-15425,3768,-5124,X,10,0.3053028881549835
-1145,-14891,11581,-16033,632,-4282,X,10,0.3053028881549835
1190,-15052,25160,-15838,832,-3456,X,10,0.3053028881549835
-3590,-12647,31725,-12643,2016,-4241,X,10,0.3053028881549835
-11335,-10962,31800,-8873,1584,-4432,X,10,0.3053028881549835
-12870,-8952,32764,-6209,1977,-2730,X,10,0.3053028881549835
-8886,-7677,30627,-2769,1907,-499,X,10,0.3053028881549835
-2409,-6386,25533,-436,832,982,X,10,0.3053028881549835
2636,-5253,27215,569,342,1201,X,10,0.3053028881549835
4952,-5209,28966,2157,488,494,X,10,0.3053028881549835
4687,-5758,27673,4401,998,-537,X,10,0.3053028881549835
4559,-6681,28099,6477,1528,-1274,X,10,0.3053028881549835
6747,-8126,28563,8766,1946,-1758,X,10,0.3053028881549835
9967,-10443,24272,11627,1964,-2589,X,10,0.3053028881549835
12193,-13043,18355,14165,1764,-4074,X,10,0.3053028881549835
11009,-14938,11303,16139,1131,-6110,X,10,0.3053028881549835
5983,-15931,3407,17088,854,-8127,X,10,0.3053028881549835
-111,-14901,-582,16763,1408,-9136,X,10,0.3053028881549835
-3720,-13194,-3006,16075,1860,-8518,X,10,0.3053028881549835
-3971,-11593,-5942,15303,1322,-7081,X,10,0.3053028881549835
-3563,-10135,-9589,14094,925,-5796,X,10,0.3053028881549835
-4250,-8561,-13743,12253,266,-5019,X,10,0.3053028881549835
-6114,-7530,-19214,9716,-1010,-4762,X,10,0.3053028881549835
-9911,-5817,-22392,6117,-1141,-4454,X,10,0.3053028881549835
-10663,-4899,-21033,1838,-740,-3253,X,10,0.3053028881549835
-9066,-5780,-16834,-2238,-390,-1729,X,10,0.3053028881549835
-9942,-6982,-13211,-5240,-517,-714,X,10,0.3053028881549835
-13264,-7748,-10514,-7193,-676,292,X,10,0.3053028881549835
-13317,-8499,-8627,-8608,-931,2019,X,10,0.3053028881549835
-9227,-9612,-6830,-9906,-1282,3781,X,10,0.3053028881549835
-4800,-10647,-4331,-11186,-1448,4656,X,10,0.3053028881549835
-5832,-12171,-2731,-12388,-1036,4642,X,10,0.3053028881549835
-10897,-14973,-2357,-13782,-418,4891,X,10,0.3053028881549835
-13546,-20316,628,-15732,-230,6441,X,10,0.3053028881549835
-7864,-25197,8057,-17823,-227,8914,X,10,0.3053028881549835
3082,-27017,17527,-19138,1169,10331,X,10,0.3053028881549835
5829,-24763,26486,-18695,1844,9050,X,10,0.3053028881549835
1184,-19762,31791,-16238,-912,7399,X,10,0.3053028881549835
4087,-15040,32764,-12940,-2143,7435,X,10,0.3053028881549835
8928,-10254,32764,-9244,-368,7006,X,10,0.3053028881549835
12394,-6417,29300,-5265,1488,5412,X,10,0.3053028881549835
12174,-4026,22502,-2723,1520,3042,X,10,0.3053028881549835
8861,-2569,22564,-1463,788,661,X,10,0.3053028881549835
4017,-2135,22264,132,588,-1106,X,10,0.3053028881549835
1852,-2078,18640,2013,496,-1937,X,10,0.3053028881549835
874,-2589,16456,3331,593,-2388,X,10,0.3053028881549835
-780,-3122,13942,4338,1005,-2758,X,10,0.3053028881549835
-1802,-3415,10901,5056,1023,-2811,X,10,0.3053028881549835
-2434,-3308,7123,5342,539,-2687,X,10,0.3053028881549835
-3374,-2723,3648,4977,50,-2522,X,10,0.3053028881549835
