ax,ay,az,gx,gy,gz,name,n,initial_row_angle
-5651,-6499,20322,1429,611,-11,circle,8,0.20804063975811005
-5500,-6439,17498,2493,722,323,circle,8,0.20804063975811005
-3384,-6189,15096,3163,124,730,circle,8,0.20804063975811005
-2410,-5849,14573,3559,-278,732,circle,8,0.20804063975811005
-2131,-5733,13616,4003,-53,562,circle,8,0.20804063975811005
-2149,-5767,12442,4474,365,409,circle,8,0.20804063975811005
-2546,-5729,10450,4944,489,366,circle,8,0.20804063975811005
-3009,-5634,7386,5243,342,491,circle,8,0.20804063975811005
-2412,-5016,3985,5100,181,788,circle,8,0.20804063975811005
-180,-3951,2827,4436,-220,996,circle,8,0.20804063975811005
443,-3174,4317,3736,-405,710,circle,8,0.20804063975811005
-1325,-2666,4842,3497,-251,325,circle,8,0.20804063975811005
-1150,-2378,4311,3443,-143,369,circle,8,0.20804063975811005
-939,-2111,3082,3270,283,403,circle,8,0.20804063975811005
-1384,-1651,1614,2912,359,387,circle,8,0.20804063975811005
-587,-1044,202,2327,-323,461,circle,8,0.20804063975811005
-294,-587,-1,1419,-715,355,circle,8,0.20804063975811005
128,-128,2720,405,-651,152,circle,8,0.20804063975811005
-298,63,6218,-137,109,-182,circle,8,0.20804063975811005
14162,531,6117,-2760,175,-448,circle,9,-0.33294951915740967
15301,-418,7003,-3404,649,-1930,circle,9,-0.33294951915740967
12934,-1845,11673,-3929,1197,-3682,circle,9,-0.33294951915740967
8940,-3144,16537,-3522,1348,-5054,circle,9,-0.33294951915740967
5965,-3485,18703,-2133,1249,-5671,circle,9,-0.33294951915740967
5930,-3908,16892,-451,954,-5800,circle,9,-0.33294951915740967
4634,-4471,14216,741,1038,-6063,circle,9,-0.33294951915740967
3768,-4602,13562,1340,875,-6274,circle,9,-0.33294951915740967
2160,-4865,13180,1884,793,-6415,circle,9,-0.33294951915740967
-1233,-4699,13163,2492,1044,-6330,circle,9,-0.33294951915740967
-4170,-4151,12379,3319,1160,-5558,circle,9,-0.33294951915740967
-4346,-3867,10639,4167,977,-4230,circle,9,-0.33294951915740967
-4133,-3327,9141,4728,932,-2997,circle,9,-0.33294951915740967
-4233,-2847,7633,5056,1237,-1952,circle,9,-0.33294951915740967
-3732,-2327,6494,5250,1290,-953,circle,9,-0.33294951915740967
-3206,-2063,5213,5384,1290,-120,circle,9,-0.33294951915740967
-4012,-1786,3784,5364,1339,540,circle,9,-0.33294951915740967
-4745,-1406,3163,5126,1226,1332,circle,9,-0.33294951915740967
-4817,-1135,3202,4862,1163,2296,circle,9,-0.33294951915740967
-4542,-1012,2371,4734,1229,3320,circle,9,-0.33294951915740967
-2708,-1118,1386,4574,1232,4329,circle,9,-0.33294951915740967
-897,-1139,16,4308,1424,5102,circle,9,-0.33294951915740967
1082,-778,-1632,3775,1552,5566,circle,9,-0.33294951915740967
3347,-383,-3428,2942,1367,5694,circle,9,-0.33294951915740967
3471,-104,-4009,1804,1258,5388,circle,9,-0.33294951915740967
354,-315,-3183,502,1618,5104,circle,9,-0.33294951915740967
-1555,-1052,-1735,-657,2219,5645,circle,9,-0.33294951915740967
1267,-1843,-2261,-1540,3024,6875,circle,9,-0.33294951915740967
9212,-1045,-3253,-2591,3255,7706,circle,9,-0.33294951915740967
16023,-409,-6501,-3771,2258,6876,circle,9,-0.33294951915740967
13557,-1612,-10449,-5745,1663,4556,circle,9,-0.33294951915740967
8796,-4751,-7396,-8927,2101,3047,circle,9,-0.33294951915740967
12399,-7715,1464,-11890,2881,2818,circle,9,-0.33294951915740967
20175,-8898,13379,-13314,3172,1792,circle,9,-0.33294951915740967
21927,-9820,22879,-12756,3573,-1062,circle,9,-0.33294951915740967
16815,-11299,30439,-10712,3811,-4522,circle,9,-0.33294951915740967
9484,-11449,32716,-7344,3334,-6917,circle,9,-0.33294951915740967
8297,-10812,28842,-3621,2319,-7650,circle,9,-0.33294951915740967
6811,-10900,24810,-1023,2083,-8135,circle,9,-0.33294951915740967
966,-10151,24928,634,2227,-8540,circle,9,-0.33294951915740967
653,-9178,24357,2516,1806,-7828,circle,9,-0.33294951915740967
4167,-9121,20845,4530,898,-7143,circle,9,-0.33294951915740967
4052,-9407,18756,5990,159,-7432,circle,9,-0.33294951915740967
25,-9211,16716,7246,-496,-7901,circle,9,-0.33294951915740967
-3586,-8410,13523,8351,-473,-7556,circle,9,-0.33294951915740967
-5265,-7345,9485,9144,313,-6361,circle,9,-0.33294951915740967
-5394,-5745,5147,9443,774,-4827,circle,9,-0.33294951915740967
-4760,-4195,3148,9127,852,-3386,circle,9,-0.33294951915740967
-3718,-2922,556,8642,814,-2248,circle,9,-0.33294951915740967
-3396,-1723,-1510,7785,687,-1468,circle,9,-0.33294951915740967
-3168,-804,-1692,6604,690,-844,circle,9,-0.33294951915740967
-3084,-226,-744,5593,936,-314,circle,9,-0.33294951915740967
-3760,-18,-419,5006,1158,160,circle,9,-0.33294951915740967
-4280,169,-880,4645,1113,753,circle,9,-0.33294951915740967
-4174,258,-2416,4331,992,1492,circle,9,-0.33294951915740967
-3308,260,-5458,3747,974,2282,circle,9,-0.33294951915740967
-2334,382,-6048,2520,1228,2962,circle,9,-0.33294951915740967
-2465,284,-5998,1158,1913,3446,circle,9,-0.33294951915740967
-2063,-214,-7111,-134,2634,3974,circle,9,-0.33294951915740967
-1236,-842,-7280,-1666,2572,4456,circle,9,-0.33294951915740967
-568,-1788,-6753,-3299,2115,4813,circle,9,-0.33294951915740967
253,-3119,-7690,-5006,2039,5081,circle,9,-0.33294951915740967
969,-5253,-6327,-7133,2328,5235,circle,9,-0.33294951915740967
493,-7258,-2543,-9218,2183,5289,circle,9,-0.33294951915740967
-9,-9403,1247,-10670,1685,5584,circle,9,-0.33294951915740967
3,-11938,3551,-11571,1437,6199,circle,9,-0.33294951915740967
3644,-13931,8364,-12243,946,7028,circle,9,-0.33294951915740967
11596,-13596,15852,-12193,54,7271,circle,9,-0.33294951915740967
15536,-11135,23957,-10959,267,5896,circle,9,-0.33294951915740967
11071,-8731,28427,-8538,1409,3649,circle,9,-0.33294951915740967
5730,-7465,22698,-5393,1055,2493,circle,9,-0.33294951915740967
9331,-6986,15601,-3488,110,2771,circle,9,-0.33294951915740967
14027,-6270,18322,-3289,231,2412,circle,9,-0.33294951915740967
11974,-5544,22882,-2698,433,956,circle,9,-0.33294951915740967
9343,-5378,22886,-1075,294,-133,circle,9,-0.33294951915740967
9521,-5569,20858,642,169,-668,circle,9,-0.33294951915740967
7847,-5607,18948,2019,191,-1299,circle,9,-0.33294951915740967
5446,-5430,15248,3165,-177,-1708,circle,9,-0.33294951915740967
5542,-5017,11851,3732,-434,-1685,circle,9,-0.33294951915740967
6229,-4652,10829,3772,-189,-1731,circle,9,-0.33294951915740967
6367,-4552,10709,3819,-66,-2052,circle,9,-0.33294951915740967
4464,-4446,9974,4039,86,-2505,circle,9,-0.33294951915740967
1825,-4077,8309,4301,360,-2624,circle,9,-0.33294951915740967
1383,-3405,5193,4463,248,-2266,circle,9,-0.33294951915740967
